지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 상대습도(%),평균 현지기압(hPa),최저 해면기압(hPa),합계 일사량(MJ/m2),평균 전운량(1/10),평균 중하층운량(1/10),일교차(°C)
구미,2019-05-29,21.1,11.0,29.5,16.2,9.4,3.7,1.3,19.0,45.4,1004.1,1006.7,21.33,0.0,0.0,18.5
구미,2019-05-30,21.5,13.1,29.5,0.0,7.5,3.1,1.3,20.0,42.0,1005.5,1008.8,21.33,6.5,5.1,16.4
구미,2019-05-31,20.0,14.7,25.8,0.4,6.7,3.0,1.5,35.0,64.4,1004.6,1007.1,21.33,5.0,3.1,11.100000000000001
구미,2019-06-01,19.7,13.1,25.4,0.4,5.6,2.5,1.1,34.0,64.3,1004.5,1008.7,21.33,6.4,2.3,12.299999999999999
구미,2019-06-02,22.1,14.2,29.3,0.4,5.9,2.6,1.1,19.0,57.1,1001.4,1004.4,21.33,3.0,0.8,15.100000000000001
구미,2019-06-03,23.6,14.9,31.9,0.4,4.5,1.9,0.8,25.0,57.8,1002.1,1005.5,21.33,0.0,0.0,17.0
구미,2019-06-04,25.4,17.4,32.9,0.4,4.9,2.5,1.0,30.0,57.5,1002.8,1005.2,21.33,0.6,0.0,15.5
구미,2019-06-05,26.4,18.5,34.3,0.4,4.9,2.1,0.9,25.0,56.6,1005.1,1009.2,21.33,2.6,0.0,15.799999999999997
구미,2019-06-06,23.5,17.4,30.4,12.8,6.5,2.4,1.0,44.0,75.0,1004.2,1005.8,21.33,9.0,2.5,13.0
구미,2019-06-07,18.2,16.7,19.6,22.0,4.1,1.5,0.7,97.0,99.0,997.1,999.8,21.33,5.3,4.8,2.900000000000002
구미,2019-06-08,21.3,15.8,27.1,22.0,4.0,2.1,0.8,45.0,76.4,1002.6,1006.7,21.33,6.5,4.0,11.3
구미,2019-06-09,20.4,16.4,26.0,22.0,5.8,3.0,1.4,51.0,75.4,1000.9,1003.7,21.33,5.8,3.6,9.600000000000001
구미,2019-06-10,19.0,14.9,24.0,0.5,4.9,2.3,1.0,50.0,76.6,1001.8,1005.6,21.33,8.3,4.6,9.1
구미,2019-06-11,20.3,15.8,25.9,0.5,5.8,2.6,0.9,39.0,69.5,1003.1,1006.8,21.33,3.9,2.6,10.099999999999998
구미,2019-06-12,21.4,14.9,28.0,0.5,4.8,2.3,0.9,38.0,70.8,1004.7,1008.3,21.33,1.1,0.6,13.1
구미,2019-06-13,23.2,15.9,29.7,0.5,4.9,2.3,1.0,23.0,66.5,1004.1,1006.7,21.33,3.1,0.0,13.799999999999999
구미,2019-06-14,21.1,17.9,24.9,0.0,3.2,1.8,0.7,54.0,76.8,999.8,1003.2,21.33,9.4,4.8,7.0
구미,2019-06-15,22.4,17.0,28.3,0.0,7.4,3.8,1.5,45.0,72.5,993.9,995.6,21.33,5.5,1.8,11.3
구미,2019-06-16,22.2,16.0,28.4,0.0,6.6,3.2,1.2,39.0,69.9,1001.1,1001.7,21.33,4.8,2.3,12.399999999999999
구미,2019-06-17,23.7,19.3,29.5,0.0,6.2,2.8,1.2,39.0,66.6,1005.9,1009.5,21.33,6.3,2.9,10.2
구미,2019-06-18,21.8,17.7,28.4,1.0,6.5,3.1,1.1,51.0,82.5,1004.8,1008.7,21.33,7.0,2.8,10.7
구미,2019-06-19,23.3,18.9,28.1,1.0,4.6,2.2,1.1,52.0,78.1,1001.5,1005.2,21.33,5.8,3.5,9.200000000000003
구미,2019-06-20,25.4,19.1,31.4,1.0,6.4,3.0,1.5,48.0,70.6,1000.7,1003.7,21.33,5.4,1.4,12.299999999999997
구미,2019-06-21,25.4,21.6,32.3,1.0,6.4,2.8,1.5,33.0,68.1,999.3,1002.1,21.33,4.1,2.9,10.699999999999996
구미,2019-06-22,23.7,19.7,29.4,1.0,6.2,3.5,1.3,38.0,63.1,1000.9,1004.2,21.33,6.0,3.1,9.7
구미,2019-06-23,22.3,15.7,28.7,1.0,6.3,3.0,1.2,37.0,63.3,1002.9,1007.1,21.33,3.0,1.6,13.0
구미,2019-06-24,24.2,17.7,31.1,0.1,6.1,2.4,1.1,39.0,65.4,1006.7,1010.0,21.33,5.1,2.6,13.400000000000002
구미,2019-06-25,25.7,18.8,33.5,0.1,6.0,3.0,1.2,36.0,69.0,1008.7,1011.5,21.33,2.9,1.4,14.7
구미,2019-06-26,20.6,18.5,23.8,36.5,2.4,1.7,0.6,70.0,96.0,1004.1,1005.2,21.33,9.6,6.0,5.300000000000001
구미,2019-06-27,23.9,20.3,29.1,4.6,2.6,1.2,0.5,76.0,94.5,995.2,998.9,21.33,8.5,6.1,8.8
구미,2019-06-28,25.1,23.1,30.1,0.1,6.1,2.6,1.1,64.0,90.5,996.2,1000.0,21.33,8.0,5.3,7.0
구미,2019-06-29,21.7,20.6,24.3,35.6,4.2,2.2,0.7,95.0,98.8,993.1,995.4,21.33,9.0,6.5,3.6999999999999993
구미,2019-06-30,25.1,20.8,30.2,35.6,5.0,2.5,1.0,60.0,85.5,995.1,996.2,21.33,6.9,3.0,9.399999999999999
구미,2019-07-01,23.4,19.6,27.0,0.0,3.0,1.8,0.7,66.0,89.4,999.9,1003.4,21.33,6.5,3.5,7.399999999999999
구미,2019-07-02,24.3,17.5,29.9,0.0,5.2,2.6,1.2,44.0,72.4,1003.1,1007.5,21.33,4.1,0.6,12.399999999999999
구미,2019-07-03,23.2,18.9,28.5,0.0,3.4,2.0,0.8,53.0,81.4,1002.2,1005.3,21.33,5.9,0.9,9.600000000000001
구미,2019-07-04,25.1,18.4,32.0,0.0,4.6,2.1,0.8,40.0,73.4,1000.5,1004.3,21.33,3.4,0.0,13.600000000000001
구미,2019-07-05,26.0,20.0,33.2,0.0,6.0,3.3,0.9,32.0,73.1,997.8,1000.9,21.33,4.3,0.1,13.200000000000003
구미,2019-07-06,24.6,17.2,32.2,0.0,5.8,2.9,1.2,41.0,69.9,1000.0,1003.5,21.33,0.9,0.1,15.000000000000004
구미,2019-07-07,23.4,19.2,28.5,0.0,6.6,3.2,1.2,45.0,72.3,1002.8,1007.0,21.33,7.5,5.4,9.3
구미,2019-07-08,22.4,18.6,28.1,0.0,7.0,3.1,1.2,55.0,76.3,1002.5,1006.3,21.33,8.1,3.1,9.5
구미,2019-07-09,21.8,17.5,26.0,0.0,5.7,2.6,1.0,61.0,81.1,1002.0,1005.9,21.33,7.0,5.8,8.5
구미,2019-07-10,20.8,19.5,23.4,24.4,4.7,2.1,0.6,76.0,92.1,1001.1,1003.9,21.33,9.4,8.9,3.8999999999999986
구미,2019-07-11,23.4,19.9,28.0,3.3,7.0,3.6,1.7,76.0,93.3,997.9,1002.1,21.33,7.6,6.8,8.100000000000001
구미,2019-07-12,24.6,21.8,28.9,3.3,6.4,3.5,1.6,51.0,78.5,1000.5,1004.4,21.33,7.5,4.0,7.099999999999998
구미,2019-07-13,24.1,20.2,29.1,3.3,3.3,1.7,0.7,58.0,86.8,996.4,998.9,21.33,7.1,1.9,8.900000000000002
구미,2019-07-14,25.4,21.2,30.4,3.3,6.5,3.4,1.1,55.0,80.4,997.0,1000.9,21.33,7.4,3.3,9.2
구미,2019-07-15,22.6,20.4,27.1,13.3,4.5,2.2,0.9,80.0,97.3,1002.5,1005.7,21.33,8.5,6.0,6.700000000000003
구미,2019-07-16,25.0,20.6,29.7,0.6,4.3,2.3,0.9,59.0,84.9,1005.7,1009.6,21.33,6.6,3.4,9.099999999999998
구미,2019-07-17,25.1,21.4,29.4,0.6,4.5,2.2,1.0,60.0,84.9,1006.3,1009.9,21.33,8.4,5.9,8.0
구미,2019-07-18,23.8,21.3,26.9,8.1,3.7,2.0,0.8,76.0,94.0,1004.4,1008.2,21.33,9.3,4.8,5.599999999999998
구미,2019-07-19,24.6,22.0,26.7,0.9,3.8,2.0,0.7,93.0,98.1,1002.3,1007.1,21.33,9.6,7.4,4.699999999999999
구미,2019-07-20,24.4,23.2,26.3,55.0,5.6,3.1,1.2,98.0,99.0,995.8,998.7,21.33,9.9,7.9,3.1000000000000014
구미,2019-07-21,25.0,23.0,28.0,35.5,7.0,3.5,1.1,84.0,97.5,997.4,998.0,21.33,8.3,4.1,5.0
구미,2019-07-22,27.1,22.4,32.8,35.5,6.1,2.3,0.9,60.0,88.1,1000.6,1004.5,21.33,6.0,2.9,10.399999999999999
구미,2019-07-23,28.8,23.8,34.0,0.0,4.3,2.1,0.8,59.0,85.1,999.7,1002.3,21.33,6.1,2.5,10.2
구미,2019-07-24,27.1,25.0,30.2,0.0,3.4,1.9,0.7,81.0,94.1,999.5,1004.0,21.33,7.8,3.9,5.199999999999999
구미,2019-07-25,26.4,24.5,28.7,27.2,4.4,2.4,0.7,98.0,98.9,1000.1,1004.3,21.33,8.9,4.3,4.199999999999999
구미,2019-07-26,27.9,25.3,31.8,0.5,4.6,2.4,1.0,77.0,94.0,999.0,1002.8,21.33,7.6,3.1,6.5
구미,2019-07-27,27.2,24.4,30.6,0.0,3.3,1.6,0.6,85.0,97.8,1001.1,1004.7,21.33,9.0,4.5,6.200000000000003
구미,2019-07-28,27.4,25.0,30.8,5.3,5.0,2.1,0.8,81.0,95.0,1004.0,1007.8,21.33,8.4,4.1,5.800000000000001
구미,2019-07-29,28.0,23.3,33.2,5.3,3.9,2.1,0.7,61.0,89.9,1004.5,1008.1,21.33,5.1,1.3,9.900000000000002
구미,2019-07-30,29.0,23.4,34.6,5.3,5.2,2.1,0.8,60.0,83.9,1002.8,1006.0,21.33,3.5,0.9,11.200000000000003
구미,2019-07-31,29.5,24.7,34.6,5.3,5.3,1.9,0.9,55.0,83.5,1004.2,1007.8,21.33,3.4,0.8,9.900000000000002
구미,2019-08-01,29.4,25.1,34.6,5.3,4.2,1.9,0.8,55.0,83.0,1006.0,1009.5,21.33,3.3,1.6,9.5
구미,2019-08-02,30.0,25.3,35.3,5.3,3.5,1.7,0.9,52.0,81.9,1005.8,1008.6,21.33,2.6,1.4,9.999999999999996
구미,2019-08-03,29.0,25.5,35.2,5.3,5.7,2.3,0.9,53.0,84.4,1005.7,1009.7,21.33,5.6,0.5,9.700000000000003
구미,2019-08-04,29.4,23.9,35.3,5.3,3.2,1.6,0.8,52.0,83.5,1005.1,1008.6,21.33,3.9,0.4,11.399999999999999
구미,2019-08-05,30.1,25.1,35.9,5.3,4.2,2.1,1.0,51.0,75.8,1004.2,1007.4,21.33,5.0,1.5,10.799999999999997
구미,2019-08-06,26.2,22.8,30.9,7.7,6.5,3.3,1.1,67.0,89.9,1001.2,1002.4,21.33,8.6,2.5,8.099999999999998
구미,2019-08-07,27.6,23.5,33.8,9.8,5.7,2.7,1.2,61.0,92.0,1000.0,1002.3,21.33,5.4,4.3,10.299999999999997
구미,2019-08-08,26.2,23.7,32.5,4.7,7.8,4.0,0.9,71.0,95.4,1003.2,1007.3,21.33,7.3,3.1,8.8
구미,2019-08-09,28.0,23.6,34.1,4.7,2.9,1.5,0.8,59.0,89.5,1002.2,1005.8,21.33,7.5,2.9,10.5
구미,2019-08-10,28.7,24.6,33.7,4.7,6.3,3.5,1.5,59.0,82.3,1001.4,1005.1,21.33,4.6,3.4,9.100000000000001
구미,2019-08-11,29.1,24.8,34.0,4.7,7.6,3.7,1.6,52.0,77.6,998.1,1001.0,21.33,7.9,6.9,9.2
구미,2019-08-12,29.5,27.8,32.0,4.7,7.3,3.8,1.5,67.0,80.8,996.5,1001.1,21.33,6.5,3.9,4.199999999999999
구미,2019-08-13,29.7,24.5,34.6,4.7,4.5,2.3,0.9,60.0,78.9,997.5,1001.1,21.33,4.3,1.8,10.100000000000001
구미,2019-08-14,28.7,24.8,34.5,0.0,6.6,3.8,1.2,57.0,83.3,994.5,996.6,21.33,7.9,5.1,9.7
구미,2019-08-15,25.7,24.3,28.5,9.6,6.2,3.2,1.5,83.0,98.8,985.8,988.4,21.33,8.0,6.4,4.199999999999999
구미,2019-08-16,27.0,23.6,31.6,0.4,6.0,3.1,1.2,62.0,87.9,990.3,990.4,21.33,5.6,3.0,8.0
구미,2019-08-17,27.1,21.1,32.9,0.0,4.5,2.3,1.0,49.0,77.4,996.6,1000.3,21.33,3.8,0.8,11.799999999999997
구미,2019-08-18,26.2,22.0,31.8,0.0,4.0,2.2,1.0,35.0,73.3,1001.2,1004.3,21.33,4.0,1.0,9.8
구미,2019-08-19,25.7,20.2,30.8,0.0,4.2,2.6,0.8,64.0,84.4,1004.0,1008.1,21.33,6.8,2.6,10.600000000000001
구미,2019-08-20,26.5,22.3,31.1,0.0,5.4,2.2,0.9,51.0,74.1,1005.1,1008.8,21.33,6.9,3.8,8.8
구미,2019-08-21,25.3,21.6,29.8,48.8,4.3,2.0,0.7,70.0,89.9,1003.7,1007.9,21.33,8.6,4.9,8.2
구미,2019-08-22,25.3,23.1,30.2,46.9,4.1,1.8,0.6,75.0,95.3,1000.7,1004.2,21.33,8.4,5.4,7.099999999999998
구미,2019-08-23,25.0,21.9,29.4,0.0,5.2,2.3,1.1,57.0,80.3,1003.1,1007.3,21.33,7.3,2.9,7.5
구미,2019-08-24,22.7,19.0,26.8,0.0,4.1,2.0,0.8,66.0,88.4,1005.6,1010.0,21.33,7.3,3.8,7.800000000000001
구미,2019-08-25,23.2,18.3,29.6,0.0,3.2,1.6,0.6,53.0,85.4,1007.5,1011.7,21.33,3.6,1.9,11.3
구미,2019-08-26,24.7,18.7,30.4,0.0,4.7,2.1,0.8,48.0,79.9,1006.9,1010.1,21.33,3.5,0.9,11.7
구미,2019-08-27,21.8,19.9,23.6,17.5,4.1,1.9,0.7,94.0,98.6,1002.9,1006.4,21.33,9.0,7.3,3.700000000000003
구미,2019-08-28,23.0,20.2,26.7,1.5,2.7,1.2,0.5,83.0,97.4,1001.8,1005.9,21.33,8.9,5.1,6.5
구미,2019-08-29,22.3,19.6,25.5,1.5,3.7,1.8,0.6,88.0,97.5,1001.7,1005.5,21.33,9.4,3.1,5.899999999999999
구미,2019-08-30,23.4,18.4,29.2,1.5,6.4,3.1,1.0,46.0,76.9,1003.5,1007.4,21.33,2.8,1.0,10.8
구미,2019-08-31,22.6,17.6,28.4,1.5,5.1,2.6,0.9,52.0,81.5,1008.3,1011.7,21.33,5.0,2.0,10.799999999999997
구미,2019-09-01,22.6,18.0,27.2,1.5,4.0,2.1,0.8,61.0,86.4,1011.7,1016.1,21.33,8.3,4.8,9.2
구미,2019-09-02,20.4,19.3,22.1,13.3,2.3,1.2,0.4,92.0,98.9,1012.0,1016.6,21.33,8.5,3.8,2.8000000000000007
구미,2019-09-03,21.5,19.7,23.3,4.3,2.4,1.5,0.3,99.0,99.0,1010.5,1014.4,21.33,10.0,8.8,3.6000000000000014
구미,2019-09-04,23.4,21.7,25.9,7.0,3.4,1.5,0.4,98.0,99.0,1008.3,1012.3,21.33,10.0,6.3,4.199999999999999
구미,2019-09-05,25.5,22.6,31.0,0.5,5.2,2.3,0.7,71.0,94.0,1006.8,1009.7,21.33,8.6,3.8,8.399999999999999
구미,2019-09-06,26.2,23.3,29.3,0.0,4.7,2.2,0.7,87.0,95.4,1003.9,1006.5,21.33,9.4,7.0,6.0
구미,2019-09-07,26.2,22.4,28.8,5.6,11.5,4.5,1.8,76.0,93.4,996.5,997.9,21.33,8.0,5.3,6.400000000000002
구미,2019-09-08,24.7,20.5,29.4,0.0,2.8,1.5,0.5,71.0,94.4,1002.9,1006.9,21.33,8.8,4.9,8.899999999999999
구미,2019-09-09,24.2,22.5,27.4,31.4,12.3,2.5,0.6,88.0,98.0,1005.2,1009.2,21.33,9.8,7.0,4.899999999999999
구미,2019-09-10,26.7,22.7,31.5,31.4,6.1,2.9,0.8,54.0,86.3,1006.9,1011.2,21.33,5.8,3.4,8.8
구미,2019-09-11,24.7,21.8,30.0,0.0,5.6,3.3,1.3,69.0,90.3,1009.6,1013.1,21.33,7.5,4.5,8.2
구미,2019-09-12,20.4,18.4,23.2,3.9,4.0,2.0,0.9,70.0,92.1,1012.2,1016.9,21.33,8.1,6.3,4.800000000000001
구미,2019-09-13,20.5,16.4,27.2,3.9,3.5,1.8,0.8,60.0,91.5,1009.1,1012.6,21.33,4.1,3.5,10.8
구미,2019-09-14,22.0,15.9,27.8,3.9,3.8,2.1,0.7,63.0,91.3,1006.3,1009.8,21.33,6.0,3.9,11.9
구미,2019-09-15,24.3,20.8,30.2,3.9,4.9,2.8,1.0,61.0,87.1,1004.9,1008.4,21.33,6.6,3.3,9.399999999999999
구미,2019-09-16,22.0,17.8,28.3,3.9,3.8,2.0,0.8,48.0,82.1,1005.6,1009.2,21.33,4.4,1.5,10.5
구미,2019-09-17,20.9,14.7,28.3,3.9,4.6,2.0,0.8,43.0,80.6,1009.6,1013.2,21.33,2.9,1.3,13.600000000000001
구미,2019-09-18,22.0,16.9,29.3,3.9,5.8,2.7,1.2,31.0,66.3,1010.0,1013.3,21.33,2.8,2.1,12.400000000000002
구미,2019-09-19,19.7,14.9,26.0,3.9,4.2,1.7,0.8,43.0,76.1,1012.5,1016.2,21.33,6.1,3.6,11.1
구미,2019-09-20,18.9,15.7,22.7,3.9,3.9,2.1,0.7,67.0,88.8,1012.4,1017.1,21.33,9.4,5.9,7.0
구미,2019-09-21,17.3,15.7,20.0,57.0,4.6,2.2,0.6,98.0,99.0,1013.6,1017.9,21.33,9.9,5.1,4.300000000000001
구미,2019-09-22,17.1,15.6,18.3,96.4,5.7,2.2,0.9,91.0,98.4,1005.8,1005.9,21.33,10.0,5.1,2.700000000000001
구미,2019-09-23,18.5,15.2,22.6,0.0,5.8,2.8,1.0,64.0,87.9,1008.1,1005.8,21.33,5.9,1.5,7.400000000000002
구미,2019-09-24,18.0,13.1,25.5,0.0,3.8,1.6,0.6,41.0,85.1,1013.1,1017.3,21.33,3.1,2.5,12.4
구미,2019-09-25,18.4,12.7,24.5,0.0,2.8,1.6,0.6,59.0,90.1,1016.8,1020.5,21.33,7.9,3.5,11.8
구미,2019-09-26,19.8,16.1,25.7,0.0,3.4,1.5,0.6,71.0,92.5,1018.8,1023.1,21.33,6.8,3.3,9.599999999999998
구미,2019-09-27,22.0,16.5,28.1,0.0,4.0,2.1,0.7,58.0,89.1,1017.0,1020.5,21.33,6.1,3.0,11.600000000000001
구미,2019-09-28,22.9,20.3,26.9,0.0,2.8,1.2,0.5,76.0,96.0,1012.7,1016.0,21.33,6.6,5.4,6.599999999999998
구미,2019-09-29,23.1,19.1,29.1,0.0,4.7,2.3,0.8,49.0,86.0,1010.5,1014.2,21.33,2.9,1.1,10.0
구미,2019-09-30,22.4,16.5,29.0,0.0,4.1,2.0,0.7,56.0,87.5,1011.2,1015.0,21.33,3.8,1.4,12.5
구미,2019-10-01,22.4,20.6,24.9,0.0,3.6,1.9,0.5,86.0,98.5,1012.9,1017.5,21.33,8.9,6.3,4.299999999999997
구미,2019-10-02,20.9,20.2,21.4,155.9,6.5,3.3,0.9,99.0,99.0,1005.5,1000.3,21.33,10.0,7.9,1.1999999999999993
구미,2019-10-03,22.0,19.1,26.5,61.7,9.2,4.2,1.9,70.0,92.8,998.6,995.6,21.33,6.3,5.4,7.399999999999999
구미,2019-10-04,21.5,16.9,27.8,61.7,3.8,1.8,0.6,58.0,91.6,1007.3,1011.1,21.33,5.3,2.3,10.900000000000002
구미,2019-10-05,20.6,17.8,24.6,1.5,5.5,2.9,1.1,69.0,88.8,1010.3,1013.3,21.33,8.9,4.9,6.800000000000001
구미,2019-10-06,17.5,14.6,20.9,1.5,3.9,1.8,1.1,56.0,74.4,1018.0,1021.1,21.33,8.8,8.8,6.299999999999999
구미,2019-10-07,15.0,13.4,16.4,4.0,2.4,1.3,0.5,94.0,98.8,1012.6,1015.5,21.33,8.9,6.6,2.9999999999999982
구미,2019-10-08,16.2,11.2,22.5,4.0,7.4,3.7,1.5,46.0,75.9,1011.9,1015.0,21.33,4.4,2.3,11.3
구미,2019-10-09,13.5,7.5,21.4,4.0,3.5,2.1,0.7,24.0,69.6,1013.7,1017.0,21.33,2.1,0.0,13.899999999999999
구미,2019-10-10,14.9,7.7,21.9,4.0,2.8,1.4,0.4,41.0,83.1,1010.4,1014.0,21.33,8.4,5.3,14.2
구미,2019-10-11,17.7,12.4,24.8,4.0,3.3,1.3,0.4,45.0,78.0,1008.9,1012.5,21.33,3.7,1.5,12.4
구미,2019-10-12,18.4,12.6,24.9,4.0,9.6,4.0,1.3,40.0,67.8,1010.8,1014.0,21.33,1.4,0.0,12.299999999999999
구미,2019-10-13,15.1,9.1,22.3,4.0,3.9,1.8,0.6,46.0,81.6,1017.3,1020.4,21.33,3.1,1.8,13.200000000000001
구미,2019-10-14,15.0,9.3,22.2,4.0,5.3,2.3,0.8,54.0,81.9,1018.7,1022.4,21.33,4.3,1.8,12.899999999999999
구미,2019-10-15,14.0,9.8,18.3,0.0,3.8,1.7,0.5,58.0,83.1,1022.8,1026.8,21.33,6.8,5.8,8.5
구미,2019-10-16,12.2,8.2,20.1,0.0,3.9,1.8,0.4,47.0,88.3,1020.7,1024.0,21.33,6.8,3.1,11.900000000000002
구미,2019-10-17,13.1,8.9,19.0,0.0,2.7,1.1,0.4,64.0,92.3,1019.3,1023.4,21.33,7.0,3.8,10.1
구미,2019-10-18,13.9,10.1,17.3,4.2,2.7,1.4,0.4,84.0,98.0,1016.6,1020.5,21.33,9.6,5.9,7.200000000000001
구미,2019-10-19,15.9,11.9,22.6,0.1,3.1,1.5,0.5,60.0,91.0,1014.6,1018.9,21.33,3.3,2.5,10.700000000000001
구미,2019-10-20,14.1,8.8,22.7,0.1,3.0,1.4,0.6,37.0,86.8,1016.0,1019.8,21.33,3.0,0.1,13.899999999999999
구미,2019-10-21,14.2,7.9,22.9,0.1,3.4,1.5,0.6,56.0,89.9,1013.2,1016.4,21.33,4.3,0.3,14.999999999999998
구미,2019-10-22,15.1,9.5,23.2,0.1,3.9,1.8,0.5,53.0,88.5,1012.5,1016.1,21.33,3.3,1.3,13.7
구미,2019-10-23,14.8,11.0,19.0,0.1,2.6,1.6,0.4,74.0,94.0,1013.6,1017.8,21.33,9.3,4.9,8.0
구미,2019-10-24,17.2,12.8,21.8,0.1,4.0,2.1,0.9,59.0,84.9,1012.8,1016.7,21.33,6.5,4.3,9.0
구미,2019-10-25,17.9,13.3,24.1,0.1,4.7,2.5,1.0,49.0,78.1,1011.0,1014.6,21.33,6.1,2.5,10.8
구미,2019-10-26,14.3,11.3,17.8,0.1,7.3,3.8,1.4,39.0,68.5,1011.6,1015.7,21.33,6.9,4.1,6.5
구미,2019-10-27,10.9,6.2,17.6,0.1,6.0,3.0,1.0,27.0,66.9,1013.4,1017.9,21.33,0.8,0.6,11.400000000000002
구미,2019-10-28,10.6,3.8,18.4,0.1,4.3,2.0,0.5,43.0,82.3,1011.3,1014.3,21.33,4.1,1.3,14.599999999999998
구미,2019-10-29,13.0,7.2,19.6,0.1,7.5,3.0,0.9,35.0,72.0,1010.0,1014.0,21.33,3.1,0.8,12.400000000000002
구미,2019-10-30,11.6,6.5,18.5,0.1,5.7,2.8,0.8,33.0,72.4,1015.6,1019.2,21.33,1.5,0.1,12.0
구미,2019-10-31,12.7,5.5,21.0,0.1,5.4,2.6,0.7,42.0,80.6,1015.3,1018.9,21.33,1.1,0.6,15.5
구미,2019-11-01,14.1,8.5,22.6,0.1,3.4,1.6,0.5,35.0,81.5,1015.8,1019.7,21.33,2.3,1.4,14.100000000000001
구미,2019-11-02,12.8,6.9,19.5,0.0,2.5,1.3,0.3,62.0,90.5,1014.9,1018.5,21.33,5.9,3.8,12.6
구미,2019-11-03,14.7,9.2,20.9,0.0,6.6,3.6,0.7,51.0,80.1,1013.8,1017.3,21.33,4.9,3.6,11.7
구미,2019-11-04,13.0,8.2,18.9,0.0,3.1,1.8,0.5,57.0,84.9,1016.5,1020.9,21.33,4.1,3.0,10.7
구미,2019-11-05,10.8,4.9,19.6,0.0,6.0,3.1,0.6,46.0,84.8,1013.5,1017.2,21.33,3.4,1.1,14.700000000000001
구미,2019-11-06,12.1,6.6,19.1,0.0,3.7,2.0,0.4,37.0,74.0,1010.9,1014.2,21.33,3.9,1.0,12.500000000000002
구미,2019-11-07,12.8,8.4,18.4,0.0,6.1,2.4,1.1,37.0,62.4,1011.0,1015.0,21.33,3.9,1.5,9.999999999999998
구미,2019-11-08,8.8,2.9,16.1,0.0,4.5,2.2,1.0,21.0,52.8,1014.6,1018.3,21.33,0.0,0.0,13.200000000000001
구미,2019-11-09,8.8,0.7,18.3,0.0,5.1,2.0,0.5,21.0,58.9,1015.2,1019.1,21.33,0.3,0.0,17.6
구미,2019-11-10,9.4,1.8,15.4,11.9,6.5,3.2,0.5,44.0,77.8,1007.4,1006.2,21.33,8.7,5.1,13.6
구미,2019-11-11,12.0,7.7,17.1,0.0,7.6,3.2,1.0,60.0,84.9,1005.3,1006.5,21.33,6.0,5.5,9.400000000000002
구미,2019-11-12,9.9,5.6,16.7,0.0,3.7,1.6,0.5,34.0,82.1,1015.0,1017.8,21.33,1.6,0.9,11.1
구미,2019-11-13,7.9,2.9,11.6,0.6,7.6,3.1,0.5,54.0,90.1,1012.0,1012.7,21.33,7.1,5.5,8.7
구미,2019-11-14,4.0,-0.8,9.1,0.6,9.3,3.9,1.8,19.0,42.6,1017.9,1019.4,21.33,0.9,0.4,9.9
구미,2019-11-15,6.1,-2.8,15.6,0.6,3.1,1.6,0.4,34.0,71.1,1014.1,1017.4,21.33,1.9,0.3,18.4
구미,2019-11-16,10.7,5.7,18.0,0.0,2.4,1.1,0.3,58.0,87.8,1014.4,1018.4,21.33,4.6,1.8,12.3
구미,2019-11-17,8.4,5.6,14.7,1.7,4.9,2.5,0.4,98.0,99.0,1013.4,1011.4,21.33,9.4,4.6,9.1
구미,2019-11-18,9.6,4.6,15.5,5.7,11.0,5.2,2.2,52.0,73.0,1011.4,1009.7,21.33,8.8,6.9,10.9
구미,2019-11-19,4.5,0.6,8.3,0.0,9.2,4.0,2.1,37.0,64.6,1018.8,1021.1,21.33,3.8,3.0,7.700000000000001
구미,2019-11-20,3.7,-1.3,9.9,0.0,5.7,2.4,1.1,11.0,52.4,1024.8,1028.9,21.33,0.4,0.0,11.200000000000001
구미,2019-11-21,4.3,-3.1,11.7,0.0,2.3,1.1,0.3,18.0,58.5,1026.5,1030.2,21.33,5.4,4.9,14.799999999999999
구미,2019-11-22,7.5,0.4,16.6,0.0,2.6,1.2,0.4,47.0,80.1,1022.6,1026.2,21.33,2.4,1.1,16.200000000000003
구미,2019-11-23,9.1,2.7,17.6,0.0,2.4,1.5,0.4,58.0,90.6,1019.1,1021.8,21.33,7.8,2.9,14.900000000000002
구미,2019-11-24,12.9,6.7,19.8,0.5,8.7,4.3,0.8,57.0,87.4,1013.4,1015.5,21.33,5.5,2.9,13.100000000000001
구미,2019-11-25,7.4,5.2,11.9,0.5,6.6,3.4,1.2,58.0,71.5,1022.1,1021.7,21.33,9.6,8.0,6.7
구미,2019-11-26,8.7,6.4,13.6,0.5,2.0,1.1,0.4,52.0,82.1,1023.3,1027.0,21.33,5.9,5.5,7.199999999999999
구미,2019-11-27,7.1,4.7,9.6,0.5,5.5,2.8,1.0,33.0,64.1,1020.5,1024.9,21.33,8.1,6.0,4.8999999999999995
구미,2019-11-28,5.4,1.6,10.4,0.5,3.8,2.2,0.6,54.0,77.3,1022.9,1027.4,21.33,5.1,4.1,8.8
구미,2019-11-29,4.2,-0.3,11.3,0.5,5.6,2.8,0.9,15.0,56.8,1024.6,1029.1,21.33,0.9,0.0,11.600000000000001
구미,2019-11-30,4.4,-2.2,11.9,0.5,2.5,1.3,0.4,39.0,70.5,1022.8,1025.5,21.33,5.1,3.0,14.100000000000001
