,날짜,평균기온,최고기온,최저기온,평균운량,일강수량,일교차
1463,2020년 1월 3일,-0.1,5.2,-3.9,0.6,0.0,9.1
1464,2020년 1월 4일,1.3,7.6,-4.9,2.5,0.0,12.5
1465,2020년 1월 5일,0.1,6.3,-5.9,4.6,0.0,12.2
1466,2020년 1월 6일,3.5,4.9,-1.8,9.9,3.9,6.7
1467,2020년 1월 7일,7.7,12.2,4.9,10.0,50.8,7.299999999999999
1468,2020년 1월 8일,2.9,11.7,0.1,9.9,4.4,11.6
1469,2020년 1월 9일,-0.3,3.1,-3.1,2.1,0.0,6.2
1470,2020년 1월 10일,-0.7,4.5,-4.6,2.0,0.0,9.1
1471,2020년 1월 11일,-0.2,4.5,-3.8,4.0,0.0,8.3
1472,2020년 1월 12일,-0.5,2.4,-3.9,5.3,0.0,6.3
1473,2020년 1월 13일,-2.0,0.6,-4.6,2.8,0.0,5.199999999999999
1474,2020년 1월 14일,-2.0,3.2,-6.1,1.8,0.0,9.3
1475,2020년 1월 15일,-2.5,2.3,-7.0,0.3,0.0,9.3
1476,2020년 1월 16일,-2.0,4.1,-6.9,5.6,0.0,11.0
1477,2020년 1월 17일,-1.1,4.8,-5.6,4.4,0.0,10.399999999999999
1478,2020년 1월 18일,-0.5,5.6,-5.3,0.8,0.0,10.899999999999999
1479,2020년 1월 19일,1.7,5.9,-2.1,5.6,0.4,8.0
1480,2020년 1월 20일,1.2,5.7,-2.8,3.8,0.0,8.5
1481,2020년 1월 21일,-0.7,5.4,-5.9,3.3,0.0,11.3
1482,2020년 1월 22일,2.1,5.1,-1.3,9.3,0.0,6.3999999999999995
1483,2020년 1월 23일,4.1,10.7,-1.4,3.9,0.0,12.1
1484,2020년 1월 24일,2.4,9.2,-2.2,3.1,0.0,11.399999999999999
1485,2020년 1월 25일,2.8,9.1,-2.2,7.3,0.0,11.3
1486,2020년 1월 26일,5.3,11.9,-2.7,6.5,0.0,14.600000000000001
1487,2020년 1월 27일,5.9,8.1,3.5,9.8,1.4,4.6
1488,2020년 1월 28일,7.4,11.0,3.9,7.9,0.1,7.1
1489,2020년 1월 29일,6.2,11.4,1.0,6.3,0.0,10.4
1490,2020년 1월 30일,5.3,10.5,0.7,6.0,0.0,9.8
1491,2020년 1월 31일,2.9,7.5,-0.5,4.0,0.0,8.0
1492,2020년 2월 1일,1.9,7.7,-2.2,3.4,0.0,9.9
1493,2020년 2월 2일,1.0,5.8,-3.5,5.4,0.0,9.3
1494,2020년 2월 3일,-0.1,3.0,-2.9,2.0,0.1,5.9
1495,2020년 2월 4일,-1.0,5.1,-7.0,3.4,1.1,12.1
1496,2020년 2월 5일,-7.2,-2.4,-9.9,0.0,0.0,7.5
1497,2020년 2월 6일,-6.3,0.2,-11.9,1.4,0.0,12.1
1498,2020년 2월 7일,-1.5,2.8,-7.9,6.8,0.0,10.7
1499,2020년 2월 8일,0.4,4.6,-2.2,2.0,0.0,6.8
1500,2020년 2월 9일,-0.9,3.9,-7.0,2.0,0.0,10.9
1501,2020년 2월 10일,3.2,10.5,-1.9,2.0,0.0,12.4
1502,2020년 2월 11일,5.9,14.5,-2.9,2.8,0.0,17.4
1503,2020년 2월 12일,7.3,8.4,5.3,9.8,10.5,3.1000000000000005
1504,2020년 2월 13일,5.9,7.6,3.6,8.9,0.0,3.9999999999999996
1505,2020년 2월 14일,6.5,13.3,2.0,2.5,0.0,11.3
1506,2020년 2월 15일,8.7,15.3,3.0,6.1,1.7,12.3
1507,2020년 2월 16일,-1.1,5.0,-3.7,9.4,8.0,8.7
1508,2020년 2월 17일,-4.8,-3.1,-6.6,6.0,0.4,3.4999999999999996
1509,2020년 2월 18일,-3.6,1.5,-7.9,0.0,0.0,9.4
1510,2020년 2월 19일,1.1,6.3,-4.7,6.9,0.0,11.0
1511,2020년 2월 20일,4.4,11.6,-0.5,3.3,0.0,12.1
1512,2020년 2월 21일,6.5,11.9,0.4,9.6,5.1,11.5
1513,2020년 2월 22일,4.4,8.0,0.4,4.6,4.5,7.6
1514,2020년 2월 23일,2.2,7.8,-3.5,0.0,0.0,11.3
1515,2020년 2월 24일,7.0,13.7,-0.7,5.3,0.0,14.399999999999999
1516,2020년 2월 25일,6.8,8.3,5.6,8.4,22.6,2.700000000000001
1517,2020년 2월 26일,5.6,11.4,1.1,3.4,0.0,10.3
1518,2020년 2월 27일,5.5,11.6,0.2,4.1,0.0,11.4
1519,2020년 2월 28일,4.6,5.7,2.9,9.8,5.2,2.8000000000000003
1520,2020년 2월 29일,7.0,13.0,3.3,4.4,0.0,9.7
1521,2020년 3월 1일,4.8,10.2,0.4,7.8,0.0,9.799999999999999
1522,2020년 3월 2일,3.1,6.8,0.6,2.4,0.0,6.2
1523,2020년 3월 3일,4.6,10.8,-0.9,7.5,0.0,11.700000000000001
1524,2020년 3월 4일,2.5,5.3,-0.9,5.3,0.2,6.2
1525,2020년 3월 5일,1.1,5.6,-2.3,0.0,0.0,7.8999999999999995
1526,2020년 3월 6일,3.1,10.4,-3.8,3.3,0.0,14.2
1527,2020년 3월 7일,5.3,12.9,-0.8,5.5,0.0,13.700000000000001
1528,2020년 3월 8일,7.4,17.1,-1.1,0.5,0.0,18.200000000000003
1529,2020년 3월 9일,9.5,16.6,1.2,7.8,0.2,15.400000000000002
1530,2020년 3월 10일,6.6,8.9,3.9,7.5,7.3,5.0
1531,2020년 3월 11일,3.5,7.3,0.4,0.0,0.0,6.8999999999999995
1532,2020년 3월 12일,6.5,14.1,-1.0,1.5,0.0,15.1
1533,2020년 3월 13일,5.4,9.7,0.3,5.1,0.1,9.399999999999999
1534,2020년 3월 14일,3.9,8.9,-2.9,1.5,0.0,11.8
1535,2020년 3월 15일,4.5,9.4,1.0,3.4,0.0,8.4
1536,2020년 3월 16일,3.3,9.5,-2.4,0.6,0.0,11.9
1537,2020년 3월 17일,5.9,12.8,1.5,4.8,0.0,11.3
1538,2020년 3월 18일,9.4,17.8,-0.9,0.0,0.0,18.7
1539,2020년 3월 19일,8.7,13.5,6.6,1.9,0.0,6.9
1540,2020년 3월 20일,8.7,14.7,2.6,0.1,0.0,12.1
1541,2020년 3월 21일,11.8,20.4,4.4,6.0,0.0,15.999999999999998
1542,2020년 3월 22일,10.9,17.2,5.1,0.9,0.0,12.1
1543,2020년 3월 23일,9.3,16.7,3.2,0.0,0.0,13.5
1544,2020년 3월 24일,9.6,17.6,2.2,0.4,0.0,15.400000000000002
1545,2020년 3월 25일,11.8,19.9,2.6,3.5,0.0,17.299999999999997
1546,2020년 3월 26일,14.1,20.9,6.3,8.3,4.1,14.599999999999998
1547,2020년 3월 27일,11.1,13.9,6.8,5.5,7.6,7.1000000000000005
1548,2020년 3월 28일,7.5,12.8,4.4,5.9,0.0,8.4
1549,2020년 3월 29일,7.4,15.8,-1.0,2.9,0.0,16.8
1550,2020년 3월 30일,8.3,15.8,1.5,1.1,0.0,14.3
1551,2020년 3월 31일,9.8,18.0,1.0,4.9,0.0,17.0
1552,2020년 4월 1일,11.1,17.6,6.6,3.6,0.0,11.000000000000002
1553,2020년 4월 2일,8.7,15.4,1.9,2.9,0.0,13.5
1554,2020년 4월 3일,9.1,15.6,3.8,1.8,0.0,11.8
1555,2020년 4월 4일,8.9,13.7,4.6,0.4,0.0,9.1
1556,2020년 4월 5일,6.7,11.8,2.0,0.0,0.0,9.8
1557,2020년 4월 6일,8.2,15.7,1.1,3.9,0.0,14.6
1558,2020년 4월 7일,9.6,17.4,3.8,1.9,0.0,13.599999999999998
1559,2020년 4월 8일,8.8,13.9,3.7,0.0,0.0,10.2
1560,2020년 4월 9일,8.2,14.0,2.0,2.8,0.0,12.0
1561,2020년 4월 10일,9.3,16.0,2.9,4.3,0.0,13.1
1562,2020년 4월 11일,8.4,14.8,4.1,4.4,0.0,10.700000000000001
1563,2020년 4월 12일,9.6,15.5,2.4,2.5,0.0,13.1
1564,2020년 4월 13일,10.7,19.5,5.1,2.0,0.0,14.4
1565,2020년 4월 14일,11.3,18.8,4.9,1.1,0.0,13.9
1566,2020년 4월 15일,11.5,19.6,3.3,4.9,0.0,16.3
1567,2020년 4월 16일,14.3,23.5,5.1,3.0,0.0,18.4
1568,2020년 4월 17일,12.4,17.0,9.8,8.3,4.1,7.199999999999999
1569,2020년 4월 18일,12.8,18.1,9.1,2.3,0.0,9.000000000000002
1570,2020년 4월 19일,11.8,15.5,8.6,9.6,11.5,6.9
1571,2020년 4월 20일,10.3,14.6,7.1,7.4,0.2,7.5
1572,2020년 4월 21일,7.5,10.6,5.0,3.3,0.0,5.6
1573,2020년 4월 22일,6.7,9.1,5.0,4.3,0.0,4.1
1574,2020년 4월 23일,8.0,12.8,3.1,1.1,0.0,9.700000000000001
1575,2020년 4월 24일,9.9,15.4,2.7,0.1,0.0,12.7
1576,2020년 4월 25일,13.1,18.4,8.7,3.0,0.0,9.7
1577,2020년 4월 26일,11.8,18.4,5.2,0.0,0.0,13.2
1578,2020년 4월 27일,12.0,18.1,6.7,1.3,0.0,11.400000000000002
1579,2020년 4월 28일,13.6,21.0,6.0,0.0,0.0,15.0
1580,2020년 4월 29일,14.4,21.8,8.8,0.0,0.0,13.0
1581,2020년 4월 30일,16.3,23.8,6.6,3.1,0.0,17.200000000000003
1582,2020년 5월 1일,20.4,27.0,15.9,6.1,0.0,11.1
1583,2020년 5월 2일,20.8,25.3,18.3,9.3,0.1,7.0
1584,2020년 5월 3일,21.1,26.0,16.2,6.5,0.6,9.8
1585,2020년 5월 4일,18.3,23.7,12.1,3.5,0.0,11.6
1586,2020년 5월 5일,14.2,20.3,11.0,6.0,2.5,9.3
1587,2020년 5월 6일,17.8,26.8,8.8,0.6,0.0,18.0
1588,2020년 5월 7일,20.6,25.9,14.0,7.3,0.0,11.899999999999999
1589,2020년 5월 8일,18.9,25.0,14.3,6.9,3.1,10.7
1590,2020년 5월 9일,14.7,17.3,12.9,10.0,23.2,4.4
1591,2020년 5월 10일,14.2,17.1,12.8,9.4,0.5,4.300000000000001
1592,2020년 5월 11일,16.4,22.4,12.1,6.8,1.2,10.299999999999999
1593,2020년 5월 12일,14.1,18.7,9.5,2.4,1.0,9.2
1594,2020년 5월 13일,15.8,22.0,8.6,0.5,0.0,13.4
1595,2020년 5월 14일,20.0,26.3,11.7,8.6,0.0,14.600000000000001
1596,2020년 5월 15일,16.2,21.3,14.5,10.0,12.6,6.800000000000001
1597,2020년 5월 16일,16.5,19.1,14.9,9.0,1.2,4.200000000000001
1598,2020년 5월 17일,19.1,25.7,14.3,6.5,0.1,11.399999999999999
1599,2020년 5월 18일,19.2,27.7,12.9,8.8,36.7,14.799999999999999
1600,2020년 5월 19일,13.5,18.3,10.9,7.6,3.9,7.4
1601,2020년 5월 20일,14.1,19.9,9.7,5.1,0.0,10.2
1602,2020년 5월 21일,17.1,22.1,10.3,5.5,0.0,11.8
1603,2020년 5월 22일,18.2,23.0,13.1,8.9,0.0,9.9
1604,2020년 5월 23일,19.9,25.4,15.8,6.9,0.0,9.599999999999998
1605,2020년 5월 24일,16.8,19.6,13.5,8.8,9.9,6.100000000000001
1606,2020년 5월 25일,15.5,20.0,12.6,8.9,0.0,7.4
1607,2020년 5월 26일,16.1,23.6,12.6,7.4,0.1,11.000000000000002
1608,2020년 5월 27일,17.1,24.1,12.0,3.4,0.0,12.100000000000001
1609,2020년 5월 28일,18.0,23.8,12.5,3.0,0.0,11.3
1610,2020년 5월 29일,19.4,27.4,13.1,2.9,0.0,14.299999999999999
1611,2020년 5월 30일,21.6,29.7,15.1,1.6,0.0,14.6
1612,2020년 5월 31일,20.4,27.6,15.8,6.8,1.2,11.8
1613,2020년 6월 1일,18.9,24.0,14.0,4.5,0.2,10.0
1614,2020년 6월 2일,18.3,23.3,13.0,9.4,1.1,10.3
1615,2020년 6월 3일,21.9,28.0,18.0,6.5,0.1,10.0
1616,2020년 6월 4일,22.3,27.4,19.0,7.5,0.4,8.399999999999999
1617,2020년 6월 5일,21.5,27.9,18.3,6.4,0.0,9.599999999999998
1618,2020년 6월 6일,23.3,30.7,16.7,3.5,0.0,14.0
1619,2020년 6월 7일,21.6,28.4,17.7,3.9,0.0,10.7
1620,2020년 6월 8일,24.1,31.5,17.9,2.5,0.0,13.600000000000001
1621,2020년 6월 9일,25.7,32.7,18.0,2.1,0.0,14.700000000000003
1622,2020년 6월 10일,25.4,32.5,19.6,8.0,10.8,12.899999999999999
1623,2020년 6월 11일,25.4,31.0,21.6,6.0,0.0,9.399999999999999
1624,2020년 6월 12일,23.4,27.6,19.5,9.5,0.0,8.100000000000001
1625,2020년 6월 13일,25.7,32.4,20.3,5.9,0.1,12.099999999999998
1626,2020년 6월 14일,22.9,28.0,18.7,4.6,1.1,9.3
1627,2020년 6월 15일,22.3,27.9,17.2,6.6,0.0,10.7
1628,2020년 6월 16일,23.4,29.5,19.6,7.3,0.0,9.899999999999999
1629,2020년 6월 17일,22.9,29.1,18.0,8.0,0.0,11.100000000000001
1630,2020년 6월 18일,22.7,26.3,19.4,9.5,0.0,6.900000000000002
1631,2020년 6월 19일,23.8,29.1,19.9,5.5,0.4,9.200000000000003
1632,2020년 6월 20일,23.6,29.3,18.7,1.0,0.0,10.600000000000001
1633,2020년 6월 21일,24.2,31.9,18.5,0.1,0.0,13.399999999999999
1634,2020년 6월 22일,26.5,34.0,19.2,1.8,0.0,14.8
1635,2020년 6월 23일,25.5,30.2,20.8,7.9,0.0,9.399999999999999
1636,2020년 6월 24일,22.5,26.4,20.4,9.9,14.1,6.0
1637,2020년 6월 25일,21.6,23.6,19.8,10.0,4.4,3.8000000000000007
1638,2020년 6월 26일,21.8,25.8,18.7,8.1,2.1,7.100000000000001
1639,2020년 6월 27일,23.7,29.3,20.0,5.4,0.0,9.3
1640,2020년 6월 28일,23.5,28.7,20.0,3.6,0.0,8.7
1641,2020년 6월 29일,22.7,26.8,17.3,8.6,29.5,9.5
1642,2020년 6월 30일,20.2,23.0,17.9,10.0,26.8,5.100000000000001
1643,2020년 7월 1일,20.8,24.6,17.5,8.5,0.5,7.100000000000001
1644,2020년 7월 2일,23.8,29.5,19.0,7.1,0.6,10.5
1645,2020년 7월 3일,23.8,29.0,19.6,7.6,0.5,9.399999999999999
1646,2020년 7월 4일,22.5,28.2,18.5,7.5,1.0,9.7
1647,2020년 7월 5일,22.6,28.1,18.1,6.3,0.0,10.0
1648,2020년 7월 6일,24.6,30.5,20.1,7.4,0.0,10.399999999999999
1649,2020년 7월 7일,23.3,27.9,20.7,5.6,0.0,7.199999999999999
1650,2020년 7월 8일,23.6,29.6,19.9,4.3,0.0,9.700000000000003
1651,2020년 7월 9일,27.0,33.0,20.0,6.6,0.0,13.0
1652,2020년 7월 10일,25.8,29.1,23.1,7.3,0.8,6.0
1653,2020년 7월 11일,26.0,30.6,21.0,5.8,0.0,9.600000000000001
1654,2020년 7월 12일,23.2,25.6,20.8,9.0,4.8,4.800000000000001
1655,2020년 7월 13일,19.0,20.8,18.3,10.0,47.2,2.5
1656,2020년 7월 14일,20.8,23.9,17.6,10.0,16.2,6.299999999999997
1657,2020년 7월 15일,22.3,27.9,18.7,5.1,0.2,9.2
1658,2020년 7월 16일,23.3,29.0,18.0,1.4,0.0,11.0
1659,2020년 7월 17일,24.4,29.8,20.4,4.6,0.0,9.400000000000002
1660,2020년 7월 18일,25.2,30.0,20.5,5.4,0.0,9.5
1661,2020년 7월 19일,25.1,28.1,20.5,9.8,35.6,7.600000000000001
1662,2020년 7월 20일,24.0,27.8,22.5,9.6,1.8,5.300000000000001
1663,2020년 7월 21일,24.7,29.9,21.5,7.1,0.0,8.399999999999999
1664,2020년 7월 22일,22.6,23.7,21.7,9.8,92.9,2.0
1665,2020년 7월 23일,21.6,23.1,19.7,9.9,90.1,3.400000000000002
1666,2020년 7월 24일,23.3,27.2,20.3,9.5,1.4,6.899999999999999
1667,2020년 7월 25일,25.2,29.4,22.4,7.8,0.0,7.0
1668,2020년 7월 26일,25.0,29.2,22.5,8.3,0.0,6.699999999999999
1669,2020년 7월 27일,24.6,27.1,22.6,9.9,1.9,4.5
1670,2020년 7월 28일,24.2,25.7,22.8,9.5,1.9,2.8999999999999986
1671,2020년 7월 29일,24.7,27.8,23.2,9.8,87.0,4.600000000000001
1672,2020년 7월 30일,24.8,28.3,22.6,8.3,0.2,5.699999999999999
1673,2020년 7월 31일,25.9,30.0,22.5,8.8,0.1,7.5
1674,2020년 8월 1일,26.2,29.2,24.0,9.4,28.7,5.199999999999999
1675,2020년 8월 2일,25.2,28.1,23.3,10.0,86.7,4.800000000000001
1676,2020년 8월 3일,25.0,26.8,23.0,10.0,96.9,3.8000000000000007
1677,2020년 8월 4일,27.4,30.4,23.8,9.6,0.2,6.599999999999998
1678,2020년 8월 5일,27.0,29.1,25.2,8.8,20.5,3.900000000000002
1679,2020년 8월 6일,24.3,26.2,22.8,9.0,131.5,3.3999999999999986
1680,2020년 8월 7일,24.2,25.9,22.4,9.4,0.2,3.5
1681,2020년 8월 8일,24.0,25.0,22.7,9.3,12.3,2.3000000000000007
1682,2020년 8월 9일,25.3,27.7,24.1,9.3,134.2,3.599999999999998
1683,2020년 8월 10일,26.6,30.5,24.9,9.5,22.3,5.600000000000001
1684,2020년 8월 11일,25.4,28.3,23.5,8.4,16.2,4.800000000000001
1685,2020년 8월 12일,27.2,30.9,23.4,9.4,0.0,7.5
1686,2020년 8월 13일,28.2,32.1,25.9,8.5,0.0,6.200000000000003
1687,2020년 8월 14일,27.7,29.9,26.3,9.8,0.0,3.599999999999998
1688,2020년 8월 15일,26.7,29.3,25.1,8.6,46.6,4.199999999999999
1689,2020년 8월 16일,27.5,31.6,24.7,6.8,0.0,6.900000000000002
1690,2020년 8월 17일,28.1,32.8,25.1,4.3,0.0,7.699999999999996
1691,2020년 8월 18일,26.9,32.2,23.1,3.3,0.0,9.100000000000001
1692,2020년 8월 19일,26.7,32.1,22.8,1.5,0.0,9.3
1693,2020년 8월 20일,27.4,33.0,23.3,3.6,0.0,9.7
1694,2020년 8월 21일,27.6,31.4,23.8,6.5,0.0,7.599999999999998
1695,2020년 8월 22일,25.0,29.4,22.0,9.1,30.2,7.399999999999999
1696,2020년 8월 23일,25.7,30.4,21.7,4.3,0.0,8.7
1697,2020년 8월 24일,27.7,32.0,22.5,4.6,0.0,9.5
1698,2020년 8월 25일,29.7,34.9,24.6,3.6,0.0,10.299999999999997
1699,2020년 8월 26일,30.3,34.2,26.8,6.9,1.0,7.400000000000002
1700,2020년 8월 27일,27.9,30.0,25.9,9.5,10.9,4.100000000000001
1701,2020년 8월 28일,27.7,30.9,25.5,8.9,2.3,5.399999999999999
1702,2020년 8월 29일,26.4,28.9,24.9,8.1,18.3,4.0
1703,2020년 8월 30일,26.8,30.9,24.8,8.0,0.1,6.099999999999998
1704,2020년 8월 31일,27.4,30.8,24.5,7.6,0.2,6.300000000000001
1705,2020년 9월 1일,26.1,29.7,23.5,8.3,0.4,6.199999999999999
1706,2020년 9월 2일,24.3,26.0,22.8,10.0,17.9,3.1999999999999993
1707,2020년 9월 3일,22.7,26.3,19.7,6.5,31.5,6.600000000000001
1708,2020년 9월 4일,23.1,27.4,19.1,1.1,0.0,8.299999999999997
1709,2020년 9월 5일,23.3,27.5,19.3,8.5,0.0,8.2
1710,2020년 9월 6일,21.4,25.0,18.9,9.5,9.4,6.100000000000001
1711,2020년 9월 7일,19.5,22.4,16.7,10.0,59.9,5.699999999999999
1712,2020년 9월 8일,23.3,26.9,21.0,3.6,0.0,5.899999999999999
1713,2020년 9월 9일,20.5,25.3,17.6,8.4,10.8,7.699999999999999
1714,2020년 9월 10일,22.3,27.6,18.1,6.3,0.0,9.5
1715,2020년 9월 11일,22.2,26.3,18.5,7.9,6.3,7.800000000000001
1716,2020년 9월 12일,20.0,22.1,17.8,9.5,8.3,4.300000000000001
1717,2020년 9월 13일,21.3,26.6,16.8,1.9,0.0,9.8
1718,2020년 9월 14일,21.0,26.0,16.1,3.5,0.0,9.899999999999999
1719,2020년 9월 15일,22.6,27.4,18.7,6.9,0.0,8.7
1720,2020년 9월 16일,21.8,25.4,19.7,8.4,0.0,5.699999999999999
1721,2020년 9월 17일,20.8,24.0,18.8,8.9,0.0,5.199999999999999
1722,2020년 9월 18일,21.2,26.0,17.7,2.4,0.0,8.3
1723,2020년 9월 19일,19.8,26.3,15.7,3.4,10.2,10.600000000000001
1724,2020년 9월 20일,18.6,24.9,13.5,0.0,0.0,11.399999999999999
1725,2020년 9월 21일,18.3,24.6,12.6,5.4,0.0,12.000000000000002
1726,2020년 9월 22일,19.9,25.1,15.0,4.4,0.0,10.100000000000001
1727,2020년 9월 23일,19.4,23.5,15.7,8.0,0.0,7.800000000000001
1728,2020년 9월 24일,21.1,25.7,17.6,6.0,0.0,8.099999999999998
1729,2020년 9월 25일,20.6,25.5,14.9,3.5,0.0,10.6
1730,2020년 9월 26일,20.0,24.9,15.7,2.8,0.0,9.2
1731,2020년 9월 27일,20.0,26.0,15.4,0.5,0.0,10.6
1732,2020년 9월 28일,19.6,26.0,14.1,0.8,0.0,11.9
1733,2020년 9월 29일,18.9,24.4,13.9,6.0,0.0,10.499999999999998
1734,2020년 9월 30일,18.8,24.9,14.6,5.6,8.7,10.299999999999999
1735,2020년 10월 1일,18.7,24.3,15.1,6.4,0.0,9.200000000000001
1736,2020년 10월 2일,19.2,23.8,14.5,6.9,0.0,9.3
1737,2020년 10월 3일,19.6,23.8,16.9,8.5,21.9,6.900000000000002
1738,2020년 10월 4일,17.1,22.0,11.5,7.3,0.0,10.5
1739,2020년 10월 5일,13.6,18.3,7.4,2.3,0.0,10.9
1740,2020년 10월 6일,13.7,19.8,7.5,2.5,0.0,12.3
1741,2020년 10월 7일,15.4,21.7,8.6,4.8,0.0,13.1
1742,2020년 10월 8일,17.3,23.4,10.8,0.8,0.0,12.599999999999998
1743,2020년 10월 9일,17.3,23.5,10.2,2.4,0.0,13.3
1744,2020년 10월 10일,16.6,21.5,10.3,4.5,0.0,11.2
1745,2020년 10월 11일,16.2,20.6,12.9,6.3,0.0,7.700000000000001
1746,2020년 10월 12일,15.4,21.2,11.5,3.3,0.0,9.7
1747,2020년 10월 13일,12.4,18.2,6.0,4.8,0.0,12.2
1748,2020년 10월 14일,12.9,19.5,8.2,6.0,0.0,11.3
1749,2020년 10월 15일,11.2,18.4,6.0,6.5,0.0,12.399999999999999
1750,2020년 10월 16일,11.6,16.1,6.5,8.0,0.0,9.600000000000001
1751,2020년 10월 17일,12.5,18.6,7.9,1.3,0.3,10.700000000000001
1752,2020년 10월 18일,12.6,19.5,5.7,0.5,0.0,13.8
1753,2020년 10월 19일,14.0,21.0,7.1,0.3,0.0,13.9
1754,2020년 10월 20일,13.8,21.6,7.3,2.1,0.0,14.3
1755,2020년 10월 21일,14.0,17.3,9.9,8.0,0.0,7.4
1756,2020년 10월 22일,13.2,18.8,8.1,4.0,0.0,10.700000000000001
1757,2020년 10월 23일,8.7,12.9,5.1,0.0,0.0,7.800000000000001
1758,2020년 10월 24일,8.5,14.1,3.1,0.0,0.0,11.0
1759,2020년 10월 25일,10.8,18.0,3.7,2.9,0.0,14.3
1760,2020년 10월 26일,11.4,18.9,5.0,1.5,0.0,13.899999999999999
1761,2020년 10월 27일,12.6,19.5,6.6,1.3,0.0,12.9
1762,2020년 10월 28일,13.6,19.0,9.3,3.8,0.0,9.7
1763,2020년 10월 29일,9.5,16.4,2.2,3.6,0.0,14.2
1764,2020년 10월 30일,10.4,19.0,3.1,0.3,0.0,15.9
1765,2020년 10월 31일,12.9,18.6,5.7,4.5,0.0,12.900000000000002
1766,2020년 11월 1일,12.9,13.8,11.7,9.8,3.4,2.1000000000000014
1767,2020년 11월 2일,10.7,16.2,5.8,3.4,0.3,10.399999999999999
1768,2020년 11월 3일,5.4,9.0,2.5,1.8,1.4,6.5
1769,2020년 11월 4일,4.9,10.7,-0.4,0.0,0.0,11.1
1770,2020년 11월 5일,8.6,15.5,0.7,3.8,0.0,14.8
